1,0.804,2,1,2,0,5,20,0,5,1,248
0,0.624,2,1,1,1,5,15,3,5,1,23
0,0.624,2,1,2,2,5,1,0,5,5,17
0,0.897,1,1,2,1,5,11,1,5,0,56
1,0.624,2,1,2,2,5,0,1,1,5,128
0,0.855,2,1,2,2,5,5,0,5,4,53
0,0.92,2,1,2,2,5,1,7,5,0,44
0,0.754,2,1,2,2,5,17,3,4,3,99
1,0.92,2,0,2,2,5,19,2,5,5,7
0,0.92,2,1,2,2,5,1,3,5,0,61
0,0.884,2,1,2,1,5,16,4,5,2,32
0,0.92,2,1,2,2,5,21,0,5,4,27
0,0.92,2,1,1,2,5,11,0,5,0,163
0,0.91,2,1,2,2,4,20,7,4,0,140
1,0.555,2,0,1,2,5,17,7,5,0,102
0,0.92,2,1,2,1,5,2,3,2,5,314
0,0.92,2,1,2,2,5,21,0,5,1,23
0,0.9259999999999999,2,1,2,1,5,19,2,5,4,36
1,0.624,2,1,1,2,5,14,0,5,3,4
1,0.624,2,1,2,2,5,13,0,5,0,290
0,0.92,2,0,2,0,4,21,1,3,1,83
0,0.92,2,1,2,2,5,21,2,5,4,130
0,0.92,2,1,2,2,5,1,6,5,4,266
0,0.92,2,0,2,2,5,4,0,5,1,22
0,0.92,2,1,2,1,5,8,0,5,1,84
0,0.866,2,1,0,1,5,21,6,5,4,226
0,0.893,2,1,2,1,5,1,6,5,0,188
0,0.897,2,1,2,1,5,16,1,5,1,65
0,0.92,2,1,2,2,5,1,5,1,3,12
0,0.91,2,1,2,2,5,15,0,0,2,11
1,0.92,2,1,2,2,5,11,7,5,0,69
0,0.848,2,1,2,2,5,3,6,4,4,4
0,0.91,2,0,2,1,5,15,2,5,5,31
0,0.92,2,1,2,2,5,3,5,3,2,32
0,0.92,2,0,2,1,5,20,3,5,0,9
0,0.895,2,1,2,1,5,21,7,5,4,20
1,0.9259999999999999,1,1,2,2,5,6,6,4,0,53
0,0.92,2,0,1,2,5,14,2,5,1,72
0,0.92,2,1,2,2,5,15,0,4,1,94
0,0.74,2,1,2,2,5,18,0,5,0,170
0,0.9129999999999999,2,1,2,1,5,14,0,1,0,22
0,0.92,2,1,2,2,5,1,4,5,0,3
1,0.7659999999999999,2,1,2,2,5,15,0,5,4,19
0,0.91,2,1,0,2,5,19,2,5,1,51
0,0.92,2,1,2,2,5,13,0,4,0,82
0,0.92,2,1,2,2,5,21,2,5,4,156
0,0.624,2,1,2,2,5,13,3,5,0,52
0,0.855,2,1,1,2,5,17,2,5,0,34
0,0.647,2,1,2,2,5,14,4,5,0,18
0,0.855,2,1,2,1,5,3,4,5,0,19
0,0.9259999999999999,2,0,2,2,5,21,5,5,0,97
1,0.9229999999999999,2,1,2,1,5,5,1,5,3,11
0,0.92,2,1,2,2,5,19,0,5,0,16
1,0.843,1,1,2,1,5,17,3,5,0,6
1,0.624,2,1,2,2,5,18,0,5,0,112
0,0.9259999999999999,2,1,2,1,5,1,2,5,1,50
0,0.92,2,0,2,2,5,18,3,4,0,89
0,0.92,2,0,2,2,4,11,4,5,1,84
0,0.9229999999999999,2,1,2,2,5,15,0,5,5,306
0,0.897,2,1,2,1,5,21,3,5,1,23
0,0.915,2,0,2,2,3,11,6,5,0,202
0,0.9390000000000001,2,1,2,2,5,8,3,5,2,71
1,0.624,2,1,0,2,5,17,2,5,2,204
0,0.836,2,1,2,2,5,6,3,4,0,85
1,0.9259999999999999,2,0,0,2,5,17,0,5,0,324
0,0.897,2,1,2,1,5,2,2,5,4,100
0,0.8959999999999999,2,1,2,2,5,13,6,2,0,165
1,0.624,2,1,2,2,5,21,0,5,0,122
0,0.754,2,1,2,2,5,21,3,5,2,124
0,0.9259999999999999,2,1,2,2,5,17,2,5,0,44
0,0.9259999999999999,2,0,1,2,3,0,7,4,0,86
0,0.92,2,0,2,2,0,21,4,3,4,98
0,0.624,2,1,2,2,5,14,0,5,1,78
1,0.624,2,1,2,2,5,15,7,5,2,48
0,0.9259999999999999,2,1,2,2,2,1,7,5,0,130
1,0.92,2,1,2,1,5,21,2,3,4,87
0,0.92,1,0,2,2,5,2,0,4,0,22
0,0.92,2,1,2,2,5,15,5,5,0,108
1,0.579,2,1,1,2,5,15,3,5,0,268
1,0.624,2,1,1,2,5,0,6,2,0,188
0,0.624,2,1,2,2,5,7,3,5,3,176
0,0.91,2,1,2,2,5,21,4,4,1,23
0,0.802,2,0,2,2,0,2,3,5,4,48
0,0.92,1,1,2,2,5,1,0,3,2,23
1,0.887,2,1,2,1,5,1,0,5,3,67
0,0.899,2,1,0,2,5,9,0,5,4,7
0,0.91,2,1,2,2,5,1,4,5,1,85
0,0.92,2,1,2,2,2,9,5,5,4,56
0,0.92,2,1,2,2,5,7,7,4,0,65
0,0.698,2,1,2,2,0,16,3,5,4,146
0,0.92,2,1,2,2,0,15,1,5,1,18
0,0.9259999999999999,2,1,1,1,5,2,1,3,0,13
0,0.691,2,1,2,2,5,21,7,5,4,45
0,0.91,2,1,2,2,5,3,0,5,0,206
0,0.92,2,1,2,2,5,21,0,5,4,6
0,0.804,2,1,2,1,5,3,5,5,1,67
0,0.9390000000000001,2,1,2,2,5,4,4,5,4,116
1,0.698,1,0,1,2,5,18,1,3,0,94
0,0.624,2,1,2,1,5,18,3,5,4,57
0,0.92,2,1,2,2,5,3,1,1,1,5
0,0.92,2,1,2,2,5,19,4,5,1,35
0,0.92,2,1,2,2,5,19,7,5,1,11
0,0.7759999999999999,2,1,1,2,5,1,1,5,0,104
0,0.897,2,1,2,1,5,2,6,5,2,40
1,0.624,2,1,1,1,5,16,3,5,0,95
0,0.9390000000000001,2,1,2,1,5,21,2,5,4,22
0,0.767,2,1,2,2,5,13,6,5,2,12
0,0.92,1,1,2,0,5,4,5,5,0,11
0,0.855,2,1,2,1,5,5,2,5,0,15
0,0.92,0,1,2,2,5,16,3,4,0,14
0,0.9259999999999999,2,0,2,1,5,21,6,5,4,214
0,0.92,2,1,2,2,5,21,6,5,4,124
0,0.92,1,1,2,2,5,21,0,5,4,33
0,0.55,2,1,2,2,5,14,3,5,0,74
0,0.91,2,1,2,2,1,11,6,5,0,130
0,0.92,1,1,2,2,4,8,1,5,0,20
0,0.8959999999999999,2,1,2,2,5,3,4,4,1,57
0,0.884,2,1,2,2,5,21,3,5,1,86
0,0.624,1,1,2,2,5,19,2,5,1,54
0,0.92,2,1,2,2,4,2,7,5,4,34
0,0.92,2,1,2,2,5,21,0,5,1,6
0,0.843,2,1,2,2,5,5,0,2,1,22
0,0.91,2,1,2,2,5,1,3,4,1,288
0,0.802,2,1,0,2,5,16,1,5,0,141
0,0.897,2,1,2,1,5,21,4,5,0,32
0,0.92,2,1,2,2,5,6,2,5,1,102
0,0.624,2,1,2,2,5,11,3,5,1,316
0,0.91,2,1,2,2,5,21,6,2,0,89
0,0.92,2,1,2,2,4,1,7,5,4,150
0,0.895,2,1,2,0,5,21,3,5,4,50
0,0.804,2,1,1,2,5,16,5,5,0,32
0,0.92,2,0,2,2,5,21,4,5,0,92
0,0.899,2,1,2,2,5,2,0,3,1,44
1,0.92,2,1,2,1,5,1,2,5,0,24
0,0.769,2,1,1,2,5,18,0,5,0,5
0,0.924,2,1,2,1,5,13,5,5,0,102
1,0.91,2,1,2,2,5,18,6,5,2,78
0,0.624,2,1,2,2,5,3,3,5,4,17
0,0.9259999999999999,2,1,2,2,5,21,4,5,2,12
0,0.884,2,1,2,2,5,15,2,5,0,70
1,0.738,2,1,2,2,5,18,5,5,0,17
0,0.92,2,1,2,2,5,4,0,4,0,19
0,0.924,2,1,2,2,5,3,7,5,0,84
0,0.92,2,1,2,2,5,2,0,5,1,190
1,0.925,2,1,2,2,5,3,7,2,0,24
1,0.91,2,1,2,0,5,21,0,5,1,20
0,0.9259999999999999,2,1,2,1,5,18,3,5,1,70
0,0.92,2,1,2,2,5,3,0,5,4,167
0,0.92,2,1,2,2,5,14,3,5,1,89
0,0.899,2,1,2,2,2,21,6,5,2,49
1,0.624,2,1,2,1,5,13,3,4,0,51
0,0.92,2,1,2,1,5,21,6,4,0,81
0,0.915,2,1,2,2,5,19,6,4,0,6
0,0.897,2,1,2,2,5,1,0,5,4,25
0,0.92,2,1,2,2,5,7,7,5,2,7
0,0.682,2,1,2,2,5,21,3,4,1,224
0,0.9209999999999999,2,1,2,2,4,4,6,4,0,150
0,0.91,2,1,2,2,5,21,0,5,1,17
0,0.866,1,0,0,2,5,20,7,5,1,83
1,0.754,2,1,2,2,5,21,3,5,0,141
0,0.899,2,1,2,2,5,14,0,4,1,52
0,0.91,2,1,2,2,0,21,3,5,0,43
0,0.847,2,1,1,2,5,1,5,5,0,9
0,0.91,2,1,2,2,5,21,2,5,4,62
0,0.91,2,1,2,1,5,15,6,4,0,60
1,0.92,2,1,2,2,5,1,2,5,0,57
0,0.92,2,1,2,2,5,21,3,5,4,39
1,0.579,2,1,2,2,5,5,0,2,0,19
0,0.74,2,1,2,2,5,2,3,5,5,22
0,0.925,1,1,2,2,5,19,6,5,0,90
0,0.92,2,1,2,1,5,21,3,4,4,119
1,0.624,2,1,2,2,5,18,0,5,1,104
0,0.92,2,1,2,2,5,4,0,5,4,5
0,0.92,2,1,2,2,5,14,3,5,0,132
0,0.9259999999999999,2,0,1,1,5,5,3,1,0,50
0,0.7759999999999999,2,1,2,2,5,1,4,5,4,32
0,0.897,1,1,2,1,1,18,1,5,0,56
0,0.92,2,1,2,1,5,21,1,3,4,92
0,0.9390000000000001,2,1,2,2,5,21,3,5,1,160
0,0.624,2,1,2,2,5,16,3,5,4,92
0,0.9229999999999999,2,1,2,2,5,0,3,5,0,102
0,0.897,2,1,2,1,5,12,0,5,2,26
0,0.754,2,1,0,1,5,5,2,3,1,288
0,0.91,2,1,2,2,5,21,1,3,4,23
0,0.92,2,1,2,2,5,21,3,5,4,9
1,0.9259999999999999,2,1,2,2,5,5,3,5,5,22
0,0.9259999999999999,2,1,2,1,5,6,0,5,1,65
0,0.92,2,1,2,1,5,21,3,1,0,21
0,0.924,2,1,0,2,5,17,0,5,0,94
0,0.9259999999999999,2,0,2,1,5,21,3,3,4,15
0,0.92,1,1,2,2,5,21,5,5,0,15
0,0.9390000000000001,2,1,2,1,5,3,2,3,4,83
0,0.9129999999999999,2,1,2,2,5,21,0,5,4,72
0,0.624,2,1,2,1,5,15,4,5,0,102
0,0.897,1,1,2,2,0,14,0,5,0,132
0,0.92,2,1,2,2,5,9,3,5,4,126
0,0.789,2,1,2,2,0,9,0,3,1,60
0,0.91,2,0,2,2,5,21,3,4,0,89
0,0.698,2,1,2,2,5,21,7,5,4,23
0,0.91,2,1,2,2,5,21,2,5,2,82
0,0.92,2,1,2,2,5,3,4,5,0,204
0,0.9390000000000001,2,0,2,2,5,5,5,3,0,26
0,0.92,2,1,2,2,4,14,7,5,2,75
0,0.9259999999999999,2,1,2,2,5,5,1,5,2,70
1,0.7659999999999999,2,1,1,2,5,14,3,5,1,92
0,0.92,2,1,2,2,5,21,6,5,0,105
0,0.479,2,1,2,2,5,11,4,4,0,4
1,0.624,2,1,1,2,5,13,2,5,1,55
1,0.624,2,1,2,2,5,2,4,5,0,26
0,0.9259999999999999,1,1,2,0,5,21,0,3,4,80
0,0.866,2,1,2,2,5,9,0,5,0,36
0,0.895,0,1,2,2,5,21,4,5,4,152
1,0.92,2,0,1,2,5,13,3,5,2,8
1,0.624,2,1,2,2,5,3,2,5,0,10
0,0.924,2,1,2,2,5,6,3,3,2,6
0,0.9390000000000001,2,0,1,2,5,18,2,3,1,64
0,0.92,1,1,2,2,5,10,0,5,5,79
1,0.624,2,1,2,2,5,7,6,2,3,103
0,0.9129999999999999,0,1,2,2,5,3,3,5,1,12
0,0.9259999999999999,1,0,2,1,5,16,6,3,4,4
0,0.91,2,1,2,1,5,21,6,2,1,130
0,0.92,2,1,2,2,5,19,0,4,1,24
0,0.92,2,1,2,2,5,6,2,5,1,34
0,0.91,2,1,2,2,5,2,4,5,0,51
0,0.9129999999999999,2,1,2,0,5,21,3,4,3,72
0,0.767,2,1,1,2,5,14,4,5,0,48
0,0.92,2,1,2,2,5,21,0,4,0,6
0,0.92,1,1,2,2,5,7,3,0,0,14
0,0.92,2,1,2,2,5,21,2,5,4,20
0,0.91,2,1,2,1,5,15,6,2,5,152
0,0.89,2,1,1,2,5,11,6,2,0,21
0,0.9390000000000001,2,1,2,2,5,9,3,5,4,170
0,0.92,2,1,2,1,5,3,2,5,1,36
0,0.92,2,1,2,1,5,21,2,5,4,40
0,0.92,2,1,2,1,5,21,6,5,3,91
1,0.624,2,1,2,2,5,3,4,5,4,163
1,0.556,2,0,2,2,5,0,3,5,0,290
1,0.92,2,1,2,2,5,1,7,2,4,67
0,0.91,2,1,2,2,5,19,0,5,3,37
0,0.92,2,1,2,1,4,19,0,5,3,68
1,0.9259999999999999,2,1,0,1,5,21,3,5,3,102
0,0.91,2,1,2,2,5,1,7,5,1,91
0,0.91,2,1,2,1,5,21,0,5,4,87
0,0.92,2,1,2,1,5,9,5,5,0,11
1,0.92,2,1,2,2,5,9,7,5,4,152
0,0.92,2,1,2,2,5,3,7,5,0,152
0,0.698,2,1,0,2,5,11,7,5,0,85
0,0.92,1,1,2,2,5,21,1,5,0,280
0,0.92,0,1,2,2,5,7,0,5,5,142
0,0.8270000000000001,2,1,0,2,5,15,0,1,0,94
0,0.92,2,1,2,2,5,4,2,5,1,42
0,0.92,2,1,2,2,4,21,2,5,4,127
0,0.624,2,1,2,2,5,6,1,5,4,56
0,0.9390000000000001,2,1,2,2,0,21,1,1,4,172
0,0.9259999999999999,2,1,2,2,4,19,3,5,0,50
0,0.624,2,1,2,2,5,1,2,5,4,85
0,0.92,2,1,2,2,5,19,2,5,1,14
0,0.92,1,1,2,1,5,3,2,5,3,44
0,0.924,2,1,2,2,5,7,7,4,0,17
0,0.924,2,1,2,2,5,6,6,5,0,10
0,0.624,2,1,2,2,5,7,1,5,1,96
0,0.762,2,1,2,2,5,9,6,5,0,50
1,0.624,2,0,1,2,5,4,7,1,0,21
0,0.915,2,1,2,2,5,19,3,5,1,55
0,0.92,2,1,2,2,5,12,2,5,5,107
0,0.866,2,0,1,1,5,15,7,3,0,31
0,0.92,2,1,2,1,5,13,4,5,0,67
0,0.897,2,0,2,1,3,9,3,1,0,31
0,0.92,2,1,2,2,5,21,1,1,4,74
1,0.624,2,1,2,2,5,16,4,5,5,81
0,0.92,1,1,2,2,5,1,0,5,4,100
0,0.91,2,0,2,0,5,21,4,3,4,27
1,0.92,1,1,2,2,5,21,5,5,4,51
1,0.624,2,1,1,2,5,17,3,5,0,3
1,0.624,1,0,1,2,5,20,2,5,3,66
0,0.91,2,1,2,1,5,19,5,5,0,4
0,0.698,2,1,0,2,5,15,3,5,0,24
1,0.915,2,1,2,2,5,19,4,5,0,28
0,0.92,2,1,2,2,5,17,3,5,4,15
0,0.887,2,1,2,2,5,9,7,5,0,37
0,0.682,2,1,2,2,5,0,2,5,0,114
0,0.479,2,1,1,2,5,11,0,0,0,43
0,0.92,2,1,2,2,5,21,1,5,0,180
0,0.9229999999999999,1,1,2,0,5,21,4,5,4,13
0,0.843,2,1,2,1,5,19,0,5,4,24
0,0.92,2,1,2,2,5,11,2,5,0,24
0,0.9259999999999999,2,1,2,1,5,21,0,5,5,250
0,0.887,1,0,2,1,5,15,3,5,0,218
0,0.624,1,1,2,2,2,18,5,5,1,34
0,0.92,2,1,2,2,5,21,0,5,4,49
0,0.887,2,1,2,2,5,21,3,5,3,80
0,0.897,2,1,2,2,5,9,3,5,1,82
1,0.92,2,1,2,0,0,0,3,4,0,62
0,0.754,2,1,2,2,5,2,5,5,0,90
0,0.804,2,1,1,2,5,16,4,5,0,86
0,0.91,2,1,2,2,5,21,1,5,4,46
0,0.6890000000000001,2,1,1,2,5,3,0,5,2,30
1,0.624,2,1,2,2,5,15,7,4,0,44
0,0.92,2,1,2,2,5,17,3,5,0,17
0,0.767,2,1,0,2,5,17,3,4,0,57
1,0.624,2,1,2,1,5,8,1,5,4,168
0,0.924,2,1,2,2,5,5,6,5,3,166
0,0.55,2,1,2,2,5,16,4,0,0,90
1,0.92,2,1,2,1,5,5,2,5,3,166
0,0.92,2,1,2,2,5,14,0,5,0,60
1,0.624,2,1,1,2,5,14,0,1,0,43
0,0.92,2,1,1,2,5,14,6,5,1,166
0,0.9229999999999999,2,1,2,1,5,21,0,5,0,26
0,0.91,2,1,2,2,5,21,0,5,4,182
0,0.804,2,1,2,1,5,17,3,5,0,88
0,0.92,2,1,2,2,5,12,0,5,0,46
0,0.738,2,1,2,1,5,18,2,5,1,35
0,0.92,2,1,2,2,5,21,1,5,4,64
0,0.698,2,1,1,2,5,11,2,5,0,22
0,0.9259999999999999,2,1,2,2,5,2,7,5,3,27
1,0.754,2,1,2,1,5,6,1,3,4,7
0,0.92,2,1,2,1,5,21,3,4,0,18
0,0.624,2,1,2,2,5,0,7,2,5,20
0,0.899,2,1,2,1,4,14,6,2,1,53
1,0.893,2,1,2,2,5,4,3,5,0,50
0,0.624,2,1,1,1,5,11,3,4,0,30
0,0.64,2,1,0,2,5,13,3,5,0,164
0,0.895,2,0,1,1,5,1,0,3,1,94
0,0.92,2,1,2,2,0,19,3,5,0,9
0,0.9259999999999999,2,1,2,2,5,2,0,5,3,21
0,0.92,2,1,2,2,5,10,1,5,4,62
0,0.9259999999999999,2,1,2,2,5,6,5,5,4,51
1,0.55,2,1,2,2,5,17,4,5,0,40
0,0.91,2,1,2,2,5,7,7,5,4,35
0,0.698,2,1,2,2,5,17,6,5,0,40
0,0.9259999999999999,2,1,2,2,5,1,1,5,5,16
1,0.527,1,1,2,1,2,1,6,5,1,18
0,0.92,2,1,2,2,5,4,0,5,1,56
0,0.624,2,0,1,1,5,13,3,5,0,47
0,0.924,2,1,2,1,3,10,1,5,1,70
0,0.92,2,1,0,2,5,11,7,5,0,332
0,0.727,2,1,2,2,5,11,3,5,0,42
0,0.91,2,1,2,2,5,15,3,5,0,19
0,0.624,2,0,1,2,5,17,0,4,0,110
0,0.9259999999999999,1,1,2,2,5,21,0,5,0,8
1,0.624,2,1,2,2,5,17,2,5,0,90
0,0.92,2,1,2,2,5,15,1,5,4,3
0,0.92,2,1,2,2,5,10,0,5,0,88
0,0.92,2,0,2,0,5,1,2,5,0,55
0,0.91,2,1,2,1,4,15,3,2,1,25
0,0.743,2,1,2,1,5,21,1,5,2,178
0,0.92,2,0,1,2,5,1,0,3,0,4
0,0.6890000000000001,2,1,0,2,5,8,3,5,0,50
0,0.884,2,1,2,2,5,4,2,5,0,16
1,0.9259999999999999,2,0,0,2,5,15,2,3,4,54
0,0.92,2,1,2,1,4,21,6,2,3,10
0,0.897,2,1,2,1,5,16,7,2,0,91
0,0.897,2,1,2,1,5,18,3,5,0,133
0,0.92,2,0,0,2,5,14,3,5,0,28
0,0.92,2,1,1,1,5,18,1,5,1,38
0,0.92,2,0,2,2,5,21,4,5,4,50
0,0.92,2,1,2,2,5,21,3,5,4,143
0,0.9259999999999999,2,1,2,1,5,21,5,5,1,36
1,0.624,2,1,2,1,5,11,2,5,1,41
0,0.884,1,0,0,2,5,15,0,5,0,16
0,0.92,2,1,2,2,5,5,0,4,0,11
0,0.91,2,1,2,1,5,21,4,5,4,47
0,0.762,2,1,2,2,5,7,3,5,0,16
0,0.91,2,1,2,2,5,7,6,5,0,90
0,0.647,2,1,2,1,5,13,2,5,0,77
1,0.698,2,1,2,1,5,5,1,5,4,29
1,0.9259999999999999,2,1,2,2,5,2,6,2,5,3
1,0.897,0,0,0,2,5,0,3,4,0,45
0,0.91,1,1,2,2,4,21,3,5,0,28
0,0.91,1,1,2,1,3,11,7,5,0,78
0,0.91,0,1,2,1,1,1,6,5,0,105
1,0.92,2,1,2,2,5,21,0,0,4,48
0,0.884,2,1,2,1,5,21,7,5,3,306
0,0.92,2,1,2,2,5,21,1,5,4,76
0,0.804,2,1,2,2,5,16,5,5,0,94
0,0.92,1,1,2,2,2,21,1,5,1,35
0,0.92,2,1,2,2,5,6,5,5,2,62
1,0.887,2,1,2,2,5,21,2,5,4,102
0,0.9390000000000001,2,1,2,2,5,21,0,5,4,66
0,0.924,2,1,2,2,5,19,3,5,0,7
0,0.92,2,1,2,2,5,21,3,5,1,20
0,0.9390000000000001,2,0,2,2,5,6,6,5,4,114
0,0.92,2,1,2,2,5,15,0,1,0,85
0,0.9259999999999999,2,0,0,2,5,15,0,3,1,28
